tlg_author_id,tlg_work_id,corpus,cts_urn,corpus_author,corpus_title,edition_description,language,word_count,text_url,metadata_url,license,source_revision,in_printed_inventory,match_method,match_confidence,verification_status,local_path,sha256,file_bytes,greek_characters,tei_license,automated_check,quality_notes
0627,030,First1KGreek,urn:cts:greekLit:tlg0627.tlg030.1st1K-grc1,Hippocrates,De fistulis,,"grc,lat,fre",1549,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg030.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg030/tlg0627.tlg030.1st1K-grc1.xml,285b4896170732af56621502725e77a488af672045d1de4d65e9e27ae9f0b3d7,29410,8024,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",AUTOMATED_TEI_CHECK_PASSED,
0627,030,Perseus,urn:cts:greekLit:tlg0627.tlg030.perseus-grc2,Hippocrates,Περὶ συρίγγων,"Hippocrates. Oeuvres complètes d’Hippocrate, Vol. 6. Littré, Émile, editor. Adolf M. Hakkert: Amsterdam, 1961 (printing).",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg030.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0627/tlg030/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0627/tlg030/tlg0627.tlg030.perseus-grc2.xml,c432e82a05467fa32914489316dc9bb5968fe082e6406163c9fee528f461224e,23802,7966,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,AUTOMATED_TEI_CHECK_PASSED,
0627,031,First1KGreek,urn:cts:greekLit:tlg0627.tlg031.1st1K-grc1,Hippocrates,De diaeta,,"grc,lat,fre",19899,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg031.1st1K-grc1:1.1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg031/tlg0627.tlg031.1st1K-grc1.xml,6e28e8432594e91bf6d6b903771f7f04a7845bcbc2766699b6b9ba03cbe874c4,333514,102977,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",AUTOMATED_TEI_CHECK_PASSED,
0627,032,First1KGreek,urn:cts:greekLit:tlg0627.tlg032.1st1K-grc1,Hippocrates,De affectionibus interioribus,,"grc,lat,fre",16117,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg032.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg032/tlg0627.tlg032.1st1K-grc1.xml,c3c5bec6d41c28b78367047f186bb342bb2c6c97c86706d97dfa707c0edf71fe,253306,80733,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",AUTOMATED_TEI_CHECK_PASSED,
0627,033,First1KGreek,urn:cts:greekLit:tlg0627.tlg033.1st1K-grc1,Hippocrates,De natura muliebri,,"grc,lat,fre",11829,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg033.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg033/tlg0627.tlg033.1st1K-grc1.xml,f334f621e548fe0c4815128c983b279e85c7a64ff5f21936639bd79d201554a8,202666,62216,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",AUTOMATED_TEI_CHECK_PASSED,
0627,035,First1KGreek,urn:cts:greekLit:tlg0627.tlg035.1st1K-grc1,Hippocrates,De octimestri partu,,"grc,lat,fre",783,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg035.1st1K-grc1:10,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg035/tlg0627.tlg035.1st1K-grc1.xml,dcca8b51f9705ac5677f54541fb9265ff9c075c3cfa9ff7444a065bf27da1cf1,14304,4063,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,AUTOMATED_TEI_CHECK_PASSED,
0627,036,First1KGreek,urn:cts:greekLit:tlg0627.tlg036.1st1K-grc1,Hippocrates,De muliebribus,,"grc,lat,fre",48660,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg036.1st1K-grc1:1.1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg036/tlg0627.tlg036.1st1K-grc1.xml,5bb7f9fb8a81654c4e4e083f7967afc8cd1c06394221fcbeed5afbb00ebc07fd,655053,246201,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,AUTOMATED_TEI_CHECK_PASSED,
0627,037,First1KGreek,urn:cts:greekLit:tlg0627.tlg037.1st1K-grc1,Hippocrates,De virginum morbis,,"grc,lat,fre",454,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg037.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg037/tlg0627.tlg037.1st1K-grc1.xml,19b0eecea55a563b8239d850d44f9cb7a922384e45f1b1e56a1cb2673cf5bcd1,9624,2282,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,AUTOMATED_TEI_CHECK_PASSED,
0627,038,First1KGreek,urn:cts:greekLit:tlg0627.tlg038.1st1K-grc1,Hippocrates,De superfoetatione,,"grc,lat,fre",3403,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg038.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg038/tlg0627.tlg038.1st1K-grc1.xml,ee2c2bbc60ed76510b6168ff274a49dd09ae6892b654ff98de5e3de2baee0823,61188,17441,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",AUTOMATED_TEI_CHECK_PASSED,
0627,039,First1KGreek,urn:cts:greekLit:tlg0627.tlg039.1st1K-grc1,Hippocrates,De exsectione foetus,,"grc,lat,fre",476,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg039.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg039/tlg0627.tlg039.1st1K-grc1.xml,507687aee14e42725b933e92c30471ac02d345ba2ab385d52ca7d4c19b58c6e0,12063,2386,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",AUTOMATED_TEI_CHECK_PASSED,
0627,040,First1KGreek,urn:cts:greekLit:tlg0627.tlg040.1st1K-grc1,Hippocrates,De anatomia,,"grc,lat,fre",246,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg040.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg040/tlg0627.tlg040.1st1K-grc1.xml,31f0a4597e25808f441ebc5c5378725ba168874d69629e5b495dff6201fdf35c,8479,1372,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",AUTOMATED_TEI_CHECK_PASSED,
0627,041,First1KGreek,urn:cts:greekLit:tlg0627.tlg041.1st1K-grc1,Hippocrates,De dentitione,,"grc,lat,fre",383,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg041.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg041/tlg0627.tlg041.1st1K-grc1.xml,b54271ebb79e2458014f0a367a125c25e1351c1c7f94ae4ab98637dd6a1faeec,14422,2281,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",AUTOMATED_TEI_CHECK_PASSED,
0627,042,First1KGreek,urn:cts:greekLit:tlg0627.tlg042.1st1K-grc1,Hippocrates,De glandulis,,"grc,fre,lat",1769,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg042.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg042/tlg0627.tlg042.1st1K-grc1.xml,477e60017a9a2b9ec0ae65e2214439f208d3a892c907c744a13e08b4c86b54df,26754,8438,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,AUTOMATED_TEI_CHECK_PASSED,
0627,043,First1KGreek,urn:cts:greekLit:tlg0627.tlg043.1st1K-grc1,Hippocrates,De carnibus,,"grc,lat,fre",3383,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg043.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg043/tlg0627.tlg043.1st1K-grc1.xml,717a4cbf46b65bd6b21aaeb3ba047ad5b6080a117a54913f670e760d860621b9,55178,16149,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",AUTOMATED_TEI_CHECK_PASSED,
0627,045,First1KGreek,urn:cts:greekLit:tlg0627.tlg045.1st1K-grc1,Hippocrates,De corde,,"grc,lat,fre",1034,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg045.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg045/tlg0627.tlg045.1st1K-grc1.xml,e2e3702ad465dc6165d1c2281abd9caa7cc3ce670a76340ffe732aa31869a83d,19185,5166,"https://creativecommons.org/licenses/by-sa/4.0/ Available under a
            Creative Commons Attribution-ShareAlike 4.0 International License",AUTOMATED_TEI_CHECK_PASSED,
0627,046,First1KGreek,urn:cts:greekLit:tlg0627.tlg046.1st1K-grc1,Hippocrates,De alimento,,"grc,lat,fre",1315,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg046.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg046/tlg0627.tlg046.1st1K-grc1.xml,992bb50d7ee323f24f82b092611d8169630d7957c2f6e30e868262e1508dda3c,29917,6510,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",AUTOMATED_TEI_CHECK_PASSED,
0627,046,Perseus,urn:cts:greekLit:tlg0627.tlg046.perseus-grc2,Hippocrates,Περὶ τροφῆς,"Hippocrates, Vol. 1. Jones, William Henry Samuel, editor. London: William Heinemann Ltd.; Cambridge, MA: Harvard University Press, 1923 (printing).",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg046.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0627/tlg046/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0627/tlg046/tlg0627.tlg046.perseus-grc2.xml,fc10088ec90c6c408530f9220b2548001b0a6b979433f8d10eb5ada30ed6027b,28939,6371,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,AUTOMATED_TEI_CHECK_PASSED,
0627,047,First1KGreek,urn:cts:greekLit:tlg0627.tlg047.1st1K-grc1,Hippocrates,De visu,,"grc,lat,fre",785,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg047.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg047/tlg0627.tlg047.1st1K-grc1.xml,3336e280a53ba0904718fb1cf696c3b463ff9c1724a854c0ef947a91339677c5,17674,4126,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",AUTOMATED_TEI_CHECK_PASSED,
0627,048,First1KGreek,urn:cts:greekLit:tlg0627.tlg048.1st1K-grc1,Hippocrates,De natura ossium,,"grc,lat,fre",3326,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg048.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg048/tlg0627.tlg048.1st1K-grc1.xml,f78446278f458ac284736d6e1ee9ce3a85267ec52490e2a068adaa4d5ba6f7ba,55483,16292,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",AUTOMATED_TEI_CHECK_PASSED,
0627,049,First1KGreek,urn:cts:greekLit:tlg0627.tlg049.1st1K-grc1,Hippocrates,De medico,,"grc,lat,fre",1515,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg049.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg049/tlg0627.tlg049.1st1K-grc1.xml,22d55bbfa2902ed767cf03614803f4fdeb65c6cd980161ffd3cdb6a11b0ba160,29333,7935,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",AUTOMATED_TEI_CHECK_PASSED,
0627,050,First1KGreek,urn:cts:greekLit:tlg0627.tlg050.1st1K-grc1,Hippocrates,De habitu decenti,,"grc,lat,fre",1502,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg050.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg050/tlg0627.tlg050.1st1K-grc1.xml,475bfaf83cd7949e2bb80beab9eddac0c20995191389af0a5023d6d2127623d3,30141,8007,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",AUTOMATED_TEI_CHECK_PASSED,
0627,051,First1KGreek,urn:cts:greekLit:tlg0627.tlg051.1st1K-grc1,Hippocrates,Praeceptiones,,"grc,lat,fre",1345,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg051.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg051/tlg0627.tlg051.1st1K-grc1.xml,9992f91e1e2262ed6f3b404c4aa04e16b54ccf5e58778a4e40c2604687a51cbc,28652,7742,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",AUTOMATED_TEI_CHECK_PASSED,
0627,051,Perseus,urn:cts:greekLit:tlg0627.tlg051.perseus-grc2,Hippocrates,Παραγγελίαι,"Hippocrates, Vol. 1. Jones, William Henry Samuel, editor. London: William Heinemann Ltd.; Cambridge, MA: Harvard University Press, 1923 (printing).",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg051.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0627/tlg051/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0627/tlg051/tlg0627.tlg051.perseus-grc2.xml,ee0d0fe31259f59ca20747736b3f98986f74cfc0c54e4ec2a9568f1f539f6466,24254,7627,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,AUTOMATED_TEI_CHECK_PASSED,
0627,052,First1KGreek,urn:cts:greekLit:tlg0627.tlg052.1st1K-grc1,Hippocrates,De crisibus,,"grc,lat,fre",1973,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg052.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg052/tlg0627.tlg052.1st1K-grc1.xml,4acf2cbd6c675833eaf7b12f1154fdd3c50b6f27399e07690fc3aa310c5d4640,42577,10468,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",AUTOMATED_TEI_CHECK_PASSED,
0627,053,First1KGreek,urn:cts:greekLit:tlg0627.tlg053.1st1K-grc1,Hippocrates,De diebus criticis,,"grc,lat,fre",1286,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg053.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg053/tlg0627.tlg053.1st1K-grc1.xml,2f1ea9d1fe9135f32bd3126096e3618235686cca688f0add8d26e9fe322f136f,20695,6339,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,AUTOMATED_TEI_CHECK_PASSED,
0627,055,First1KGreek,urn:cts:greekLit:tlg0627.tlg055.1st1K-grc1,Hippocrates,"Epistulae, Decretum, Orationes",,"grc,lat,fre",11789,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0627.tlg055.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0627/tlg055/tlg0627.tlg055.1st1K-grc1.xml,a4ed09e0a6280199dae7ebb7051db1a57ec79bf62a23043ab038ed945b9f0ba7,196004,62887,"https://creativecommons.org/licenses/by-sa/4.0/ Available
                        under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",AUTOMATED_TEI_CHECK_PASSED,
0628,001,First1KGreek,urn:cts:greekLit:tlg0628.tlg001.1st1K-grc1,Musonius Rufus,Dissertationum a Lucio digestarum reliquiae,,"grc,lat",15502,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0628.tlg001.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0628/tlg001/tlg0628.tlg001.1st1K-grc1.xml,fbfc7b5effb497f160a74c9f6b1ab70990081d7247b93ae5b176fc379bb37ec0,202888,77774,"https://creativecommons.org/licenses/by-sa/4.0/ Available
        under a Creative Commons Attribution-ShareAlike 4.0 International
        License",AUTOMATED_TEI_CHECK_PASSED,
0628,002,First1KGreek,urn:cts:greekLit:tlg0628.tlg002.1st1K-grc1,Musonius Rufus,Fragmenta minora,,"grc,lat",1539,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0628.tlg002.1st1K-grc1:22,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0628/tlg002/tlg0628.tlg002.1st1K-grc1.xml,f3650cbe4c6db020d55ac55cca1e49c39d2c680119f3c9a83e05e429072c40fa,49886,6047,"https://creativecommons.org/licenses/by-sa/4.0/ Available under a
            Creative Commons Attribution-ShareAlike 4.0 International License",AUTOMATED_TEI_CHECK_PASSED,
0628,003,First1KGreek,urn:cts:greekLit:tlg0628.tlg003.1st1K-grc1,Musonius Rufus,Epistulae spuriae,,grc,1326,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0628.tlg003.1st1K-grc1:1.1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0628/tlg003/tlg0628.tlg003.1st1K-grc1.xml,8b36f3305092e8bd0ce5eed3a6fd85abaa0571e2b61d869f4d673fe9aa240854,33762,6865,"https://creativecommons.org/licenses/by-sa/4.0/ Available under a
            Creative Commons Attribution-ShareAlike 4.0 International License",AUTOMATED_TEI_CHECK_PASSED,
0629,001,First1KGreek,urn:cts:greekLit:tlg0629.tlg001.1st1K-grc1,Periander,Epistulae,,grc,109,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0629.tlg001.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0629/tlg001/tlg0629.tlg001.1st1K-grc1.xml,5d2f08d966fb71e41957782395f96c5577f0029f75759d25da82ec2656f22002,7923,508,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,AUTOMATED_TEI_CHECK_PASSED,
0632,002,First1KGreek,urn:cts:greekLit:tlg0632.tlg002.1st1K-grc1,Pythagoras,Epistulae,,grc,212,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0632.tlg002.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,no,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0632/tlg002/tlg0632.tlg002.1st1K-grc1.xml,ad34f9aa89c4b58ad3484656367aacf1b1b3c301af9b90274019a86ee8b3382f,9271,1073,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,AUTOMATED_TEI_CHECK_PASSED,
0633,001,First1KGreek,urn:cts:greekLit:tlg0633.tlg001.1st1K-grc1,Lysis,Epistula ad Hipparchum,,grc,511,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0633.tlg001.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,no,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/first1kgreek/data/tlg0633/tlg001/tlg0633.tlg001.1st1K-grc1.xml,37a59cc4fc19b16761c2ce6a7b51acee4b9913b1348e971bbd88d052a9456022,14130,2899,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,AUTOMATED_TEI_CHECK_PASSED,
